Backup job summary
 Report generated on Nov 10, 2022, 9:33:02 AM

Job Details
"Job ID","Server","Agent","HyperVisor Type","Subclient","Type","Backup Type","Application Size","Media Size","Job status","Failure Reason","Throughput (GB/Hour)","VM Operating System","VM Datastore","Retain Data Until"
"2562066","ahppdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","87360098","16499094","Completed","","1.020","","","Dec 9, 2022, 02:00:17 PM"
"2562065","ahptdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","2359540","30273","Completed","","0.720","","","Dec 9, 2022, 02:00:17 PM"
"2562064","ahpddwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","3539310","45300","Completed","","0.910","","","Dec 9, 2022, 02:00:17 PM"
"2562063","ahppdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","21496174","5532887","Completed","","0.320","","","Dec 9, 2022, 02:00:17 PM"
"2562062","ahptdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","14418164","3999060","Completed","","3.020","","","Dec 9, 2022, 02:00:17 PM"
"2562061","ahptdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22611872","1052104","Completed","","1.650","","","Dec 9, 2022, 02:00:17 PM"
"2562060","ahppdwintvsql03","SQL Server","N/A","default","Backup","Transaction Log","77465870","17711598","Completed","","5.650","","","Dec 9, 2022, 02:00:17 PM"
"2562059","ahppdwaxmvsql03","SQL Server","N/A","default","Backup","Transaction Log","10748392","153339","Completed","","3.280","","","Dec 9, 2022, 02:00:17 PM"
"2562058","ahppdwpsfvsql03","SQL Server","N/A","default","Backup","Transaction Log","33292898","18211280","Completed","","6.200","","","Dec 9, 2022, 02:00:17 PM"
"2562057","ahp0430","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 02:00:17 PM"
"2562056","AHPPDWINFA01","SQL Server","N/A","default","Backup","Transaction Log","137431066","31925819","Completed","","0.570","","","Dec 9, 2022, 02:00:17 PM"
"2562055","ahppdwvrnssql01","SQL Server","N/A","default","Backup","Transaction Log","4915688","109971","Completed","","0.070","","","Dec 9, 2022, 02:00:16 PM"
"2562054","AHPPDWINTVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","4260206","99506","Completed","","1.590","","","Dec 9, 2022, 02:00:16 PM"
"2562053","AHPPDWINTVSQL02","SQL Server","N/A","default","Backup","Transaction Log","13501758","191777","Completed","","2.260","","","Dec 9, 2022, 02:00:16 PM"
"2562052","AHPPDWHRPVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 02:00:16 PM"
"2562051","AHPPDWHRPVSQL02","SQL Server","N/A","default","Backup","Transaction Log","8520534","113583","Completed","","1.430","","","Dec 9, 2022, 02:00:16 PM"
"2562050","AHPPDWAXMVSQL02","SQL Server","N/A","default","Backup","Transaction Log","1179770","15473","Completed","","0.570","","","Dec 9, 2022, 02:00:16 PM"
"2562049","AHPQDWPSFVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6750818","204341","Completed","","1.260","","","Dec 9, 2022, 02:00:16 PM"
"2562048","AHPQDWINTVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","7078132","1573949","Completed","","2.160","","","Dec 9, 2022, 02:00:16 PM"
"2562047","AHPQDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","20973350","378444","Completed","","1.950","","","Dec 9, 2022, 02:00:16 PM"
"2562046","AHPQDWHRPVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","1179770","15437","Completed","","0.400","","","Dec 9, 2022, 02:00:16 PM"
"2562045","AHPQDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","10093520","144525","Completed","","1.470","","","Dec 9, 2022, 02:00:15 PM"
"2562044","AHPQDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","14811746","831786","Completed","","2.610","","","Dec 9, 2022, 02:00:15 PM"
"2562043","AHPTDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","30346096","441524","Completed","","1.990","","","Dec 9, 2022, 02:00:15 PM"
"2562042","AHPTDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","9831376","131769","Completed","","1.430","","","Dec 9, 2022, 02:00:15 PM"
"2562041","AHPTDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6160994","86376","Completed","","1.090","","","Dec 9, 2022, 02:00:15 PM"
"2562040","AHPDDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","11534824","321658","Completed","","2.040","","","Dec 9, 2022, 02:00:15 PM"
"2562039","AHPDDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","18416348","1496702","Completed","","3.250","","","Dec 9, 2022, 02:00:15 PM"
"2562038","ahpddwinfa01","SQL Server","N/A","default","Backup","Transaction Log","47516040","6731963","Completed","","3.890","","","Dec 9, 2022, 02:00:15 PM"
"2562037","ahppdwacurpts","SQL Server","N/A","default","Backup","Transaction Log","4850152","66057","Completed","","0.070","","","Dec 9, 2022, 02:00:15 PM"
"2562036","ahppdwacuity","SQL Server","N/A","default","Backup","Transaction Log","7209692","100211","Completed","","0.070","","","Dec 9, 2022, 02:00:15 PM"
"2562035","AHPPDWHRPVSQL01","SQL Server","N/A","Repli _Backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 02:00:15 PM"
"2562034","AHPPDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6292066","91545","Completed","","1.760","","","Dec 9, 2022, 02:00:14 PM"
"2562033","AHPPDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","96076142","24209140","Completed","","16.950","","","Dec 9, 2022, 02:00:14 PM"
"2562032","ahpdawautomic","SQL Server","N/A","default","Backup","Transaction Log","12517620","3311242","Completed","","3.820","","","Dec 9, 2022, 02:00:14 PM"
"2562031","ahp0414","SQL Server","N/A","default","Backup","Transaction Log","7274862","765916","Completed","","0.120","","","Dec 9, 2022, 02:00:14 PM"
"2562030","ahp0435","SQL Server","N/A","default","Backup","Transaction Log","2097396","26346","Completed","","0.410","","","Dec 9, 2022, 02:00:14 PM"
"2562029","gnvpawtfs","SQL Server","N/A","default","Backup","Transaction Log","7340764","100979","Completed","","0.070","","","Dec 9, 2022, 02:00:14 PM"
"2562028","ahp0213","SQL Server","N/A","default","Backup","Transaction Log","82254634","1422169","Completed","","3.320","","","Dec 9, 2022, 02:00:14 PM"
"2562027","ahp0926","SQL Server","N/A","default","Backup","Transaction Log","115485534","2199651","Completed","","1.480","","","Dec 9, 2022, 02:00:14 PM"
"2562026","miatdwvsql01","SQL Server","N/A","default","Backup","Transaction Log","34735056","1060558","Completed","","4.660","","","Dec 9, 2022, 02:00:13 PM"
"2562025","ahppdwhresb","SQL Server","N/A","default","Backup","Transaction Log","48435618","807517","Completed","","1.800","","","Dec 9, 2022, 02:00:13 PM"
"2562024","miapdwcm01","SQL Server","N/A","default","Backup","Transaction Log","102564328","14200287","Completed","","28.660","","","Dec 9, 2022, 02:00:13 PM"
"2562023","miapdwalmdb","SQL Server","N/A","default","Backup","Transaction Log","10224470","448774","Completed","","2.450","","","Dec 9, 2022, 02:00:13 PM"
"2562022","ahp0751","SQL Server","N/A","default","Backup","Transaction Log","262910771932","4343598295","Completed","","238.430","","","Dec 9, 2022, 02:00:12 PM"
"2562021","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","175047144","37222287","Completed","","2.210","","","Dec 9, 2022, 02:00:12 PM"
"2562020","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44501","Completed","","0.060","","","Dec 9, 2022, 02:00:12 PM"
"2562019","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","10355420","514399","Completed","","0.110","","","Dec 9, 2022, 02:00:12 PM"
"2562018","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","4981102","129217","Completed","","0.080","","","Dec 9, 2022, 02:00:12 PM"
"2562017","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","5137766112","1484488007","Completed","","7.830","","","Dec 9, 2022, 02:00:12 PM"
"2562016","ahp0494","SQL Server","N/A","default","Backup","Transaction Log","1179770","17727","Completed","","0.570","","","Dec 9, 2022, 02:00:12 PM"
"2562015","ahp0758","SQL Server","N/A","default","Backup","Transaction Log","3998062","63549","Completed","","1.340","","","Dec 9, 2022, 02:00:12 PM"
"2562014","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3013411792","425872037","Completed","","374.190","","","Dec 9, 2022, 02:00:12 PM"
"2562013","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","10093276","193562","Completed","","1.470","","","Dec 9, 2022, 02:00:12 PM"
"2562012","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","256246248","80891667","Completed","","53.700","","","Dec 9, 2022, 02:00:12 PM"
"2562011","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4981224","69085","Completed","","1.110","","","Dec 9, 2022, 02:00:12 PM"
"2562010","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","7996124","126862","Completed","","1.410","","","Dec 9, 2022, 02:00:12 PM"
"2562009","ahp0493","SQL Server","N/A","default","Backup","Transaction Log","11535190","224389","Completed","","1.550","","","Dec 9, 2022, 02:00:12 PM"
"2562008","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4981224","62717","Completed","","0.980","","","Dec 9, 2022, 02:00:12 PM"
"2562007","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44312","Completed","","0.590","","","Dec 9, 2022, 02:00:12 PM"
"2562006","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","40242276","770895","Completed","","1.980","","","Dec 9, 2022, 02:00:12 PM"
"2562005","ahp0759","SQL Server","N/A","default","Backup","Transaction Log","6357358","238594","Completed","","0.970","","","Dec 9, 2022, 02:00:12 PM"
"2562004","ahp0763","SQL Server","N/A","default","Backup","Transaction Log","11928284","440487","Completed","","1.740","","","Dec 9, 2022, 02:00:12 PM"
"2562003","miatdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","12911812","200270","Completed","","1.200","","","Dec 9, 2022, 02:00:12 PM"
"2562002","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","39715426","39807272","Completed","","9.510","","","Nov 23, 2022, 02:00:06 PM"
"2562001","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6553844","563945","Completed","","2.750","","","Dec 9, 2022, 02:00:06 PM"
"2561999","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","25690722","25751752","Completed","","7.180","","","Nov 23, 2022, 01:45:06 PM"
"2561997","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","24707682","24766504","Completed","","7.530","","","Nov 23, 2022, 01:30:05 PM"
"2561996","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6619380","600143","Completed","","2.770","","","Dec 9, 2022, 01:30:05 PM"
"2561994","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","139264610","139575144","Completed","","23.350","","","Nov 23, 2022, 01:15:10 PM"
"2561992","ahp0218","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 01:00:18 PM"
"2561991","ahppdwanlysql01","SQL Server","N/A","default","Backup","Transaction Log","1312490448","299981247","Completed","","70.980","","","Dec 9, 2022, 01:00:18 PM"
"2561990","ahppdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","61933472","12079703","Completed","","6.490","","","Dec 9, 2022, 01:00:18 PM"
"2561989","ahppdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","61604450","10383487","Completed","","0.720","","","Dec 9, 2022, 01:00:18 PM"
"2561988","ahptdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","2359540","30740","Completed","","0.720","","","Dec 9, 2022, 01:00:18 PM"
"2561987","ahpddwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","3539310","45361","Completed","","0.990","","","Dec 9, 2022, 01:00:18 PM"
"2561986","ahppdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","27918702","7244962","Completed","","0.420","","","Dec 9, 2022, 01:00:17 PM"
"2561985","ahptdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","14418164","4065024","Completed","","3.450","","","Dec 9, 2022, 01:00:17 PM"
"2561984","ahptdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22480800","1041385","Completed","","1.750","","","Dec 9, 2022, 01:00:17 PM"
"2561983","ahppdwintvsql03","SQL Server","N/A","default","Backup","Transaction Log","96798990","20343563","Completed","","6.240","","","Dec 9, 2022, 01:00:17 PM"
"2561982","ahppdwaxmvsql03","SQL Server","N/A","default","Backup","Transaction Log","10748392","153348","Completed","","3.600","","","Dec 9, 2022, 01:00:17 PM"
"2561981","ahppdwpsfvsql03","SQL Server","N/A","default","Backup","Transaction Log","69861986","42322868","Completed","","19.520","","","Dec 9, 2022, 01:00:17 PM"
"2561980","ahp0430","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 01:00:17 PM"
"2561979","AHPPDWINFA01","SQL Server","N/A","default","Backup","Transaction Log","56821786","10697945","Completed","","0.240","","","Dec 9, 2022, 01:00:16 PM"
"2561978","ahppdwvrnssql01","SQL Server","N/A","default","Backup","Transaction Log","4719080","72791","Completed","","0.070","","","Dec 9, 2022, 01:00:16 PM"
"2561977","AHPPDWINTVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","124584302","35424450","Completed","","29.840","","","Dec 9, 2022, 01:00:16 PM"
"2561976","AHPPDWINTVSQL02","SQL Server","N/A","default","Backup","Transaction Log","13501758","191729","Completed","","1.970","","","Dec 9, 2022, 01:00:16 PM"
"2561975","AHPPDWHRPVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 01:00:16 PM"
"2561974","AHPPDWHRPVSQL02","SQL Server","N/A","default","Backup","Transaction Log","8520534","113616","Completed","","1.240","","","Dec 9, 2022, 01:00:16 PM"
"2561973","AHPPDWAXMVSQL02","SQL Server","N/A","default","Backup","Transaction Log","1179770","15488","Completed","","0.570","","","Dec 9, 2022, 01:00:16 PM"
"2561972","AHPQDWPSFVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6750818","205411","Completed","","1.260","","","Dec 9, 2022, 01:00:15 PM"
"2561971","AHPQDWINTVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","131072244","35622849","Completed","","36.620","","","Dec 9, 2022, 01:00:15 PM"
"2561970","AHPQDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","33163046","3417920","Completed","","3.090","","","Dec 9, 2022, 01:00:15 PM"
"2561969","AHPQDWHRPVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","1179770","15461","Completed","","0.400","","","Dec 9, 2022, 01:00:15 PM"
"2561968","AHPQDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","10093520","144487","Completed","","1.410","","","Dec 9, 2022, 01:00:15 PM"
"2561967","AHPQDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","12583522","256955","Completed","","2.340","","","Dec 9, 2022, 01:00:15 PM"
"2561966","AHPTDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","30346096","441510","Completed","","1.820","","","Dec 9, 2022, 01:00:15 PM"
"2561965","AHPTDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","9831376","131835","Completed","","1.270","","","Dec 9, 2022, 01:00:14 PM"
"2561964","AHPTDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6160994","85952","Completed","","1.150","","","Dec 9, 2022, 01:00:14 PM"
"2561963","AHPDDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","11534824","321694","Completed","","2.270","","","Dec 9, 2022, 01:00:14 PM"
"2561962","AHPDDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","18416348","1515128","Completed","","3.090","","","Dec 9, 2022, 01:00:14 PM"
"2561961","ahpddwinfa01","SQL Server","N/A","default","Backup","Transaction Log","47384968","6733257","Completed","","4.070","","","Dec 9, 2022, 01:00:14 PM"
"2561960","ahppdwacurpts","SQL Server","N/A","default","Backup","Transaction Log","4850152","65983","Completed","","0.070","","","Dec 9, 2022, 01:00:14 PM"
"2561959","ahppdwacuity","SQL Server","N/A","default","Backup","Transaction Log","7340764","125352","Completed","","0.070","","","Dec 9, 2022, 01:00:14 PM"
"2561958","AHPPDWHRPVSQL01","SQL Server","N/A","Repli _Backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 01:00:14 PM"
"2561957","AHPPDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6292066","91621","Completed","","1.620","","","Dec 9, 2022, 01:00:13 PM"
